,EVSE ID,Port Number,Station Name,Plug In Event Id,Start Date,End Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Ended By,Port Type,City,Latitude,Longitude,User ID,Driver Postal Code,Duration (h),Charging (h),DayofYr,DayofWk,isWeekday,Year,StartHr,EndHr,AvgPwr,Date,dayCount
13861,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,1023,2018-09-20 06:20:26,2018-09-20 18:35:18,0 days 12:14:52.000000000,0 days 01:54:49.000000000,6.2010000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,1301491,84107,6.0,1.0,263,3,1,2018,6.25,18.5,1.0335,2018-9-20,188
13860,210215,2,PACKSIZE / CLEAN AIR 10,1537444884,2018-09-20 06:01:31,2018-09-20 11:30:12,0 days 05:28:41.000000000,0 days 01:20:34.000000000,7.537999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742569,-111.98127,348887,84096,2.75,0.75,263,3,1,2018,6.0,11.5,2.741090909090909,2018-9-20,188
13859,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1465,2018-09-20 05:57:54,2018-09-20 06:37:58,0 days 00:40:04.000000000,0 days 00:39:56.000000000,11.512,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,823227,84105,0.25,0.25,263,3,1,2018,6.0,6.5,46.048,2018-9-20,188
13868,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1537449267,2018-09-20 07:14:34,2018-09-20 07:33:42,0 days 00:19:08.000000000,0 days 00:18:48.000000000,9.802,CPS Server,DC Fast,Salt Lake City,40.771263,-111.93251000000001,782183,84096,0.25,0.25,263,3,1,2018,7.25,7.5,39.208,2018-9-20,188
13880,182139,2,PUBLIC USE / SUGAR HOUSE,1641,2018-09-20 08:21:28,2018-09-20 11:18:42,0 days 02:57:14.000000000,0 days 02:04:15.000000000,12.788,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,1466141,84075,1.5,1.0,263,3,1,2018,8.25,11.25,8.525333333333334,2018-9-20,188
13858,167485,1,PUBLIC USE / LIBRARY SQUA P1,246,2018-09-20 03:58:23,2018-09-20 10:45:01,0 days 06:46:37.000000000,0 days 01:44:15.000000000,10.66,Plug Out at Vehicle,Level 2,Salt Lake City,40.759426,-111.883629,838926,84103,3.5,0.75,263,3,1,2018,4.0,10.75,3.045714285714286,2018-9-20,188
13882,210203,2,PACKSIZE / CLEAN AIR 7,188,2018-09-20 08:29:26,2018-09-20 17:28:45,0 days 08:59:19.000000000,0 days 02:42:09.000000000,5.372999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742409,-111.98151399999999,1301971,84111,4.5,1.25,263,3,1,2018,8.5,17.5,1.194,2018-9-20,188
13903,182139,2,PUBLIC USE / SUGAR HOUSE,1643,2018-09-20 12:18:40,2018-09-20 13:46:54,0 days 01:28:17.000000000,0 days 01:28:02.000000000,4.768,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,253251,84041,0.75,0.75,263,3,1,2018,12.25,13.75,6.357333333333333,2018-9-20,188
13902,212307,2,PACKSIZE / CLEAN AIR 1,286,2018-09-20 12:11:08,2018-09-20 17:20:59,0 days 05:09:51.000000000,0 days 01:01:23.000000000,5.624,Plug Out at Vehicle,Level 2,Salt Lake City,40.74242,-111.98172,348863,84065,2.5,0.5,263,3,1,2018,12.25,17.25,2.2496,2018-9-20,188
13901,121747,1,FLEET / PSB-FIRE,1232,2018-09-20 11:47:17,2018-09-21 08:06:18,0 days 20:19:01.000000000,0 days 01:20:28.000000000,6.272,Customer,Level 2,Salt Lake City,40.7589,-111.882011,6583V,,10.25,0.75,263,3,1,2018,11.75,8.0,0.6119024390243902,2018-9-20,188
13900,210209,1,PACKSIZE / CLEAN AIR 12,357,2018-09-20 11:28:31,2018-09-20 18:16:02,0 days 06:47:31.000000000,0 days 00:05:01.000000000,0.259,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1137391,84075,3.5,0.0,263,3,1,2018,11.5,18.25,0.074,2018-9-20,188
13899,167437,1,PUBLIC USE / 300 SOUTH,648,2018-09-20 11:24:51,2018-09-20 13:53:09,0 days 02:28:15.000000000,0 days 02:27:52.000000000,13.889000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,2670221,84020,1.25,1.25,263,3,1,2018,11.5,14.0,11.1112,2018-9-20,188
13898,153363,1B,RMP NTO OFFICE / NTO WEST LOT FC,1466,2018-09-20 11:16:37,2018-09-20 11:41:07,0 days 00:24:30.000000000,0 days 00:23:52.000000000,12.56,Outlet Offline,DC Fast,Salt Lake City,40.771263,-111.93251000000001,2623521,84098,0.25,0.25,263,3,1,2018,11.25,11.75,50.24,2018-9-20,188
13881,165161,1,PUBLIC USE / SORENSON MULTIC,1537453582,2018-09-20 08:26:30,2018-09-20 10:21:43,0 days 01:55:13.000000000,0 days 01:38:46.000000000,5.016,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,1.0,0.75,263,3,1,2018,8.5,10.25,5.016,2018-9-20,188
13896,167175,2,PUBLIC USE / PIONEER PARK,965,2018-09-20 11:13:51,2018-09-20 18:26:04,0 days 07:12:13.000000000,0 days 02:00:18.000000000,7.3020000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,711621,84102,3.5,1.0,263,3,1,2018,11.25,18.5,2.0862857142857143,2018-9-20,188
13895,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,1018,2018-09-20 11:10:20,2018-09-20 12:56:47,0 days 01:46:30.000000000,0 days 01:46:09.000000000,8.301,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1350161,84037,1.0,1.0,263,3,1,2018,11.25,13.0,8.301,2018-9-20,188
13894,167347,1,PUBLIC USE / 159 S. MAIN ST,1844,2018-09-20 11:04:50,2018-09-20 12:48:58,0 days 01:44:06.000000000,0 days 01:37:52.000000000,5.181,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1670731,84092,0.75,0.75,263,3,1,2018,11.0,12.75,6.908,2018-9-20,188
13897,167713,1,PUBLIC USE / LIBERTY PARK,1208,2018-09-20 11:14:30,2018-09-20 13:07:10,0 days 01:52:39.000000000,0 days 01:52:26.000000000,12.882,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,427325,84101,1.0,1.0,263,3,1,2018,11.25,13.0,12.882,2018-9-20,188
13892,167175,1,PUBLIC USE / PIONEER PARK,964,2018-09-20 10:27:58,2018-09-20 10:43:48,0 days 00:15:48.000000000,0 days 00:15:35.000000000,0.882,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1652131,84121-6102,0.25,0.25,263,3,1,2018,10.5,10.75,3.528,2018-9-20,188
13893,128725,2,RMP NTO OFFICE / STATION 1,1386,2018-09-20 11:01:43,2018-09-20 12:08:50,0 days 01:07:05.000000000,0 days 01:06:55.000000000,6.346,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,1619891,84116,0.5,0.5,263,3,1,2018,11.0,12.25,12.692,2018-9-20,188
13884,167437,1,PUBLIC USE / 300 SOUTH,646,2018-09-20 08:48:12,2018-09-20 11:19:22,0 days 02:31:07.000000000,0 days 02:30:48.000000000,10.379000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,2510101,84108,1.25,1.25,263,3,1,2018,8.75,11.25,8.3032,2018-9-20,188
13885,210225,2,PACKSIZE / CLEAN AIR 13,447,2018-09-20 08:51:48,2018-09-20 12:10:48,0 days 03:19:00.000000000,0 days 01:32:50.000000000,8.568999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,333033,84124,1.75,0.75,263,3,1,2018,8.75,12.25,4.896571428571428,2018-9-20,188
13886,210209,2,PACKSIZE / CLEAN AIR 12,356,2018-09-20 08:55:03,2018-09-20 17:04:48,0 days 08:09:45.000000000,0 days 02:54:59.000000000,11.655999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1114701,84096,4.0,1.5,263,3,1,2018,9.0,17.0,2.9139999999999997,2018-9-20,188
13883,167175,1,PUBLIC USE / PIONEER PARK,962,2018-09-20 08:29:42,2018-09-20 09:06:38,0 days 00:36:54.000000000,0 days 00:36:41.000000000,3.5669999999999997,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,0.25,0.25,263,3,1,2018,8.5,9.0,14.267999999999999,2018-9-20,188
13888,167713,2,PUBLIC USE / LIBERTY PARK,1207,2018-09-20 09:34:11,2018-09-20 09:54:31,0 days 00:20:17.000000000,0 days 00:20:11.000000000,2.19,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,535995,84111,0.25,0.25,263,3,1,2018,9.5,10.0,8.76,2018-9-20,188
13889,167175,1,PUBLIC USE / PIONEER PARK,963,2018-09-20 09:40:03,2018-09-20 10:06:10,0 days 00:26:10.000000000,0 days 00:25:50.000000000,2.637,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,0.25,0.25,263,3,1,2018,9.75,10.0,10.548,2018-9-20,188
13890,121747,2,FLEET / PSB-FIRE,1231,2018-09-20 09:43:11,2018-09-20 13:08:55,0 days 03:25:44.000000000,0 days 02:04:13.000000000,6.3,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6587V,,1.75,1.0,263,3,1,2018,9.75,13.25,3.6,2018-9-20,188
13891,167437,2,PUBLIC USE / 300 SOUTH,647,2018-09-20 10:17:55,2018-09-20 12:51:17,0 days 02:33:22.000000000,0 days 01:38:42.000000000,7.71,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,2063941,84105,1.25,0.75,263,3,1,2018,10.25,12.75,6.168,2018-9-20,188
13887,182139,1,PUBLIC USE / SUGAR HOUSE,1537455463,2018-09-20 08:57:51,2018-09-20 12:04:21,0 days 03:06:30.000000000,0 days 01:09:11.000000000,7.64,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,2636281,84037,1.5,0.5,263,3,1,2018,9.0,12.0,5.093333333333333,2018-9-20,188
14756,176447,2,SALT LAKE CITY / PSB-FIRE NORTH,551,2018-10-03 15:20:20,2018-10-04 09:41:40,0 days 18:21:20.000000000,0 days 02:17:33.000000000,12.145999999999999,Customer,Level 2,Salt Lake City,40.759009999999996,-111.88205,6581V,,9.25,1.25,276,2,1,2018,15.25,9.75,1.313081081081081,2018-10-3,197
14755,182139,2,PUBLIC USE / SUGAR HOUSE,1538601380,2018-10-03 15:16:26,2018-10-03 20:51:41,0 days 05:35:15.000000000,0 days 04:28:18.000000000,15.991,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,659423,84120,2.75,2.25,276,2,1,2018,15.25,20.75,5.814909090909091,2018-10-3,197
14754,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,445,2018-10-03 15:15:00,2018-10-03 15:31:50,0 days 00:16:53.000000000,0 days 00:16:40.000000000,1.695,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,45631V,,0.25,0.25,276,2,1,2018,15.25,15.5,6.78,2018-10-3,197
14753,121987,1,FLEET / PSB-FIRE 2,1228,2018-10-03 15:12:34,2018-10-04 08:33:03,0 days 17:20:31.000000000,0 days 01:52:22.000000000,9.88,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6583V,,8.75,1.0,276,2,1,2018,15.25,8.5,1.1291428571428572,2018-10-3,197
14752,167437,2,PUBLIC USE / 300 SOUTH,716,2018-10-03 14:49:26,2018-10-03 15:48:37,0 days 00:59:13.000000000,0 days 00:58:58.000000000,3.6180000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1069021,84105,0.5,0.5,276,2,1,2018,14.75,15.75,7.236000000000001,2018-10-3,197
14751,144179,2,FLEET / SLC FACILITIES,806,2018-10-03 14:46:49,2018-10-03 15:18:43,0 days 00:31:57.000000000,0 days 00:31:44.000000000,3.036,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,0.25,0.25,276,2,1,2018,14.75,15.25,12.144,2018-10-3,197
14750,182105,1,PUBLIC USE / FAIRMONT PARK,929,2018-10-03 14:22:51,2018-10-03 15:24:10,0 days 01:01:17.000000000,0 days 01:01:10.000000000,6.611000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,1406841,84098,0.5,0.5,276,2,1,2018,14.25,15.5,13.222000000000001,2018-10-3,197
14749,117979,2,FLEET / LIBRARY POOL,204,2018-10-03 14:22:24,2018-10-04 09:05:36,0 days 18:43:12.000000000,0 days 01:20:11.000000000,6.865,Plug Out at Vehicle,Level 2,Salt Lake City,40.758465,-111.883247,6573V,,9.25,0.75,276,2,1,2018,14.25,9.0,0.7421621621621621,2018-10-3,197
14748,210203,1,PACKSIZE / CLEAN AIR 7,200,2018-10-03 13:49:14,2018-10-03 17:48:54,0 days 03:59:40.000000000,0 days 01:26:15.000000000,8.199,Plug Out at Vehicle,Level 2,Salt Lake City,40.742409,-111.98151399999999,1968591,84054,2.0,0.75,276,2,1,2018,13.75,17.75,4.0995,2018-10-3,197
14737,210215,2,PACKSIZE / CLEAN AIR 10,1538592243,2018-10-03 12:44:09,2018-10-03 17:45:25,0 days 05:01:15.000000000,0 days 01:04:33.000000000,3.335,Plug Out at Vehicle,Level 2,Salt Lake City,40.742569,-111.98127,348887,84096,2.5,0.5,276,2,1,2018,12.75,17.75,1.334,2018-10-3,197
14746,165161,2,PUBLIC USE / SORENSON MULTIC,207,2018-10-03 13:40:27,2018-10-03 15:01:16,0 days 01:20:46.000000000,0 days 01:20:45.000000000,1.401,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,0.75,0.75,276,2,1,2018,13.75,15.0,1.868,2018-10-3,197
14745,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,1007,2018-10-03 13:37:33,2018-10-03 17:11:55,0 days 03:34:18.000000000,0 days 02:16:41.000000000,12.835999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,447091,84401,1.75,1.25,276,2,1,2018,13.5,17.25,7.334857142857142,2018-10-3,197
14744,121987,2,FLEET / PSB-FIRE 2,1227,2018-10-03 13:24:30,2018-10-08 12:43:46,4 days 23:19:16.000000000,0 days 06:05:09.000000000,3.193,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6571V,,11.75,3.0,276,2,1,2018,13.5,12.75,0.27174468085106385,2018-10-3,197
14743,182073,1,PUBLIC USE / LIBERTY PARK 2,1538593454,2018-10-03 13:04:21,2018-10-03 14:17:00,0 days 01:12:41.000000000,0 days 01:12:14.000000000,7.303,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,3043481,84032,0.5,0.5,276,2,1,2018,13.0,14.25,14.606,2018-10-3,197
14742,165161,1,PUBLIC USE / SORENSON MULTIC,1538593065,2018-10-03 12:57:49,2018-10-03 13:57:45,0 days 00:59:55.000000000,0 days 00:25:56.000000000,2.521,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,1557141,84025,0.5,0.25,276,2,1,2018,13.0,14.0,5.042,2018-10-3,197
14741,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,1059,2018-10-03 12:52:16,2018-10-03 17:18:20,0 days 04:26:03.000000000,0 days 03:04:02.000000000,10.158999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1054141,84123,2.25,1.5,276,2,1,2018,12.75,17.25,4.515111111111111,2018-10-3,197
14740,182073,2,PUBLIC USE / LIBERTY PARK 2,861,2018-10-03 12:50:43,2018-10-03 13:22:20,0 days 00:31:41.000000000,0 days 00:31:28.000000000,2.612,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,1095321,84020,0.25,0.25,276,2,1,2018,12.75,13.25,10.448,2018-10-3,197
14739,169185,2,PUBLIC USE / FOREST DALE GOL,234,2018-10-03 12:48:11,2018-10-03 14:25:25,0 days 01:37:11.000000000,0 days 01:37:04.000000000,9.47,Plug Out at Vehicle,Level 2,Salt Lake City,40.718914,-111.864822,709233,84117,0.75,0.75,276,2,1,2018,12.75,14.5,12.626666666666667,2018-10-3,197
14738,167437,1,PUBLIC USE / 300 SOUTH,715,2018-10-03 12:45:50,2018-10-03 16:02:19,0 days 03:16:27.000000000,0 days 03:16:09.000000000,19.776,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1517181,84102,1.75,1.75,276,2,1,2018,12.75,16.0,11.300571428571429,2018-10-3,197
14757,167347,1,PUBLIC USE / 159 S. MAIN ST,1927,2018-10-03 15:22:03,2018-10-03 17:34:27,0 days 02:12:27.000000000,0 days 02:12:13.000000000,10.542,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,2510101,84108,1.0,1.0,276,2,1,2018,15.25,17.5,10.542,2018-10-3,197
14747,182139,1,PUBLIC USE / SUGAR HOUSE,1702,2018-10-03 13:49:03,2018-10-03 17:08:44,0 days 03:19:41.000000000,0 days 01:34:49.000000000,5.01,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,2996581,84018,1.75,0.75,276,2,1,2018,13.75,17.25,2.8628571428571425,2018-10-3,197
14758,121747,1,FLEET / PSB-FIRE,1250,2018-10-03 15:32:13,2018-10-05 08:49:32,1 days 17:17:16.000000000,0 days 03:33:53.000000000,19.799,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6581V,,8.75,1.75,276,2,1,2018,15.5,8.75,2.262742857142857,2018-10-3,197
14770,167175,1,PUBLIC USE / PIONEER PARK,1007,2018-10-03 18:36:44,2018-10-03 21:21:28,0 days 02:44:47.000000000,0 days 02:44:16.000000000,9.899,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,2620751,84115,1.25,1.25,276,2,1,2018,18.5,21.25,7.919199999999999,2018-10-3,197
14760,352051,2,SALT LAKE CITY / COMPLAINCE 1,324,2018-10-03 15:47:50,2018-10-03 20:56:08,0 days 05:08:18.000000000,0 days 02:47:40.000000000,16.192,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,33361V,,2.5,1.5,276,2,1,2018,15.75,21.0,6.4768,2018-10-3,197
14736,182139,2,PUBLIC USE / SUGAR HOUSE,1701,2018-10-03 12:35:32,2018-10-03 14:24:19,0 days 01:48:46.000000000,0 days 01:48:42.000000000,6.455,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,1985971,84106,1.0,1.0,276,2,1,2018,12.5,14.5,6.455,2018-10-3,197
14782,352051,2,SALT LAKE CITY / COMPLAINCE 1,326,2018-10-03 23:01:24,2018-10-04 15:29:31,0 days 16:28:07.000000000,0 days 00:58:30.000000000,5.186,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,47121V,,8.25,0.5,276,2,1,2018,23.0,15.5,0.6286060606060606,2018-10-3,197
14781,352031,1,SALT LAKE CITY / SLC COMPLIANCE2,447,2018-10-03 22:53:53,2018-10-04 07:39:13,0 days 08:45:20.000000000,0 days 04:33:04.000000000,27.159000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,45631V,,4.5,2.25,276,2,1,2018,23.0,7.75,6.035333333333334,2018-10-3,197
14780,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,446,2018-10-03 22:50:58,2018-10-04 15:11:14,0 days 16:20:19.000000000,0 days 02:54:22.000000000,16.787,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33361V,,8.25,1.5,276,2,1,2018,22.75,15.25,2.0347878787878786,2018-10-3,197
14779,352051,1,SALT LAKE CITY / COMPLAINCE 1,325,2018-10-03 22:45:00,2018-10-04 06:59:29,0 days 08:14:29.000000000,0 days 00:46:39.000000000,4.123,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,33361V,,4.0,0.5,276,2,1,2018,22.75,7.0,1.03075,2018-10-3,197
14778,182139,1,PUBLIC USE / SUGAR HOUSE,1538620902,2018-10-03 20:41:48,2018-10-03 20:58:24,0 days 00:16:39.000000000,0 days 00:16:18.000000000,0.963,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,3073341,84111,0.25,0.25,276,2,1,2018,20.75,21.0,3.852,2018-10-3,197
14776,167437,1,PUBLIC USE / 300 SOUTH,720,2018-10-03 19:29:50,2018-10-03 23:06:42,0 days 03:36:52.000000000,0 days 02:13:37.000000000,11.423,Customer,Level 2,Salt Lake City,40.762943,-111.889496,,,1.75,1.0,276,2,1,2018,19.5,23.0,6.527428571428572,2018-10-3,197
14775,167713,1,PUBLIC USE / LIBERTY PARK,1538616581,2018-10-03 19:29:48,2018-10-03 21:12:44,0 days 01:42:59.000000000,0 days 01:42:42.000000000,9.222999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,2511711,84115,0.75,0.75,276,2,1,2018,19.5,21.25,12.297333333333333,2018-10-3,197
14774,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1509,2018-10-03 19:00:50,2018-10-03 20:14:54,0 days 01:14:04.000000000,0 days 01:13:56.000000000,31.829,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,1748551,84116,0.5,0.5,276,2,1,2018,19.0,20.25,63.658,2018-10-3,197
14773,182105,2,PUBLIC USE / FAIRMONT PARK,930,2018-10-03 18:59:23,2018-10-03 20:03:58,0 days 01:04:34.000000000,0 days 01:04:22.000000000,6.97,Customer,Level 2,Salt Lake City,40.722263,-111.86178600000001,521209,84060,0.5,0.5,276,2,1,2018,19.0,20.0,13.94,2018-10-3,197
14772,167437,1,PUBLIC USE / 300 SOUTH,719,2018-10-03 18:52:51,2018-10-03 19:18:13,0 days 00:25:24.000000000,0 days 00:25:03.000000000,1.5219999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1200851,84010,0.25,0.25,276,2,1,2018,18.75,19.25,6.087999999999999,2018-10-3,197
14771,182073,1,PUBLIC USE / LIBERTY PARK 2,863,2018-10-03 18:39:52,2018-10-03 21:02:50,0 days 02:23:00.000000000,0 days 02:22:45.000000000,9.068,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,1767211,84105,1.25,1.25,276,2,1,2018,18.75,21.0,7.2543999999999995,2018-10-3,197
14769,167347,2,PUBLIC USE / 159 S. MAIN ST,1929,2018-10-03 18:24:24,2018-10-03 21:46:07,0 days 03:21:43.000000000,0 days 03:00:34.000000000,9.9,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1872801,84111,1.75,1.5,276,2,1,2018,18.5,21.75,5.6571428571428575,2018-10-3,197
14768,167175,2,PUBLIC USE / PIONEER PARK,1006,2018-10-03 18:18:24,2018-10-03 22:10:43,0 days 03:52:18.000000000,0 days 03:51:38.000000000,18.965,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,2840051,84101,2.0,2.0,276,2,1,2018,18.25,22.25,9.4825,2018-10-3,197
14767,167347,1,PUBLIC USE / 159 S. MAIN ST,1928,2018-10-03 18:15:20,2018-10-03 21:02:55,0 days 02:47:35.000000000,0 days 02:47:13.000000000,10.382,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,761955,84098,1.5,1.5,276,2,1,2018,18.25,21.0,6.921333333333333,2018-10-3,197
14766,167713,2,PUBLIC USE / LIBERTY PARK,1260,2018-10-03 18:06:42,2018-10-03 18:46:01,0 days 00:39:22.000000000,0 days 00:39:03.000000000,1.3259999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,2328581,84081,0.25,0.25,276,2,1,2018,18.0,18.75,5.303999999999999,2018-10-3,197
14765,167437,1,PUBLIC USE / 300 SOUTH,718,2018-10-03 16:49:34,2018-10-03 17:19:07,0 days 00:29:30.000000000,0 days 00:29:06.000000000,1.611,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,,,0.25,0.25,276,2,1,2018,16.75,17.25,6.444,2018-10-3,197
14764,167437,2,PUBLIC USE / 300 SOUTH,717,2018-10-03 16:35:12,2018-10-04 00:51:12,0 days 08:16:00.000000000,0 days 03:58:31.000000000,12.834000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,791059,84104,4.25,2.0,276,2,1,2018,16.5,0.75,3.0197647058823534,2018-10-3,197
14763,169185,1,PUBLIC USE / FOREST DALE GOL,235,2018-10-03 16:27:33,2018-10-03 17:30:45,0 days 01:03:10.000000000,0 days 01:02:48.000000000,6.212999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.718914,-111.864822,1097481,84106,0.5,0.5,276,2,1,2018,16.5,17.5,12.425999999999998,2018-10-3,197
14762,144179,2,FLEET / SLC FACILITIES,807,2018-10-03 16:20:52,2018-10-04 09:42:20,0 days 17:21:28.000000000,0 days 00:23:54.000000000,1.3630000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,8.75,0.25,276,2,1,2018,16.25,9.75,0.1557714285714286,2018-10-3,197
14761,169185,1,PUBLIC USE / FOREST DALE GOL,1538604381,2018-10-03 16:06:29,2018-10-03 16:23:44,0 days 00:17:12.000000000,0 days 00:16:55.000000000,1.68,Plug Out at Vehicle,Level 2,Salt Lake City,40.718914,-111.864822,2261651,84093,0.25,0.25,276,2,1,2018,16.0,16.5,6.72,2018-10-3,197
14759,153363,1B,RMP NTO OFFICE / NTO WEST LOT FC,1508,2018-10-03 15:41:34,2018-10-03 15:56:43,0 days 00:15:09.000000000,0 days 00:15:00.000000000,11.173,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,879011,84123,0.25,0.0,276,2,1,2018,15.75,16.0,44.692,2018-10-3,197
14735,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,1064,2018-10-03 12:34:43,2018-10-03 16:16:32,0 days 03:41:49.000000000,0 days 02:36:22.000000000,9.411,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,829009,84020,1.75,1.25,276,2,1,2018,12.5,16.25,5.377714285714285,2018-10-3,197
14777,182073,2,PUBLIC USE / LIBERTY PARK 2,866,2018-10-03 19:59:47,2018-10-04 01:54:26,0 days 05:54:38.000000000,0 days 03:44:14.000000000,8.763,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,3091041,84117,3.0,1.75,276,2,1,2018,20.0,2.0,2.921,2018-10-3,197
